Steps,    Chain,           Shake,           Chi,             Rama,            Excluded,        DSSP,            P_AP,            Water,           Burial,          Helix,           AMH-Go,       Frag_Mem,        Vec_FM,          Membrane,        SSB,          VTotal,      Ebond,     Epair
1468000, 265.314097000083, 0, 37.0250787071761, -122.42897334065, 0, 0, 0, -30.2109717978112, -56.2222849133007, 0, 0, -326.239542493541, 0, 0, 0, -232.762596838044, 112.007563990912, 12.3911656104845
1472000, 280.354838740852, 0, 41.035013563588, -107.650394669412, 0, 0, 0, -33.7274208363753, -56.0642377454923, 0, 0, -329.698892853361, 0, 0, 0, -205.751093800201, 100.270527180661, 13.6224350144027
1476000, 226.953210111468, 0, 45.8642730334962, -124.507192784426, 0, 0, 0, -30.9617149542454, -55.8465915261828, 0, 0, -323.481098050539, 0, 0, 0, -261.979114170429, 96.4694731103506, 6.90877755408955
1480000, 181.69672649507, 0, 39.1646129374548, -126.706923615596, 0, 0, 0, -30.2991010273777, -55.9676406037513, 0, 0, -326.564268002111, 0, 0, 0, -318.676593816311, 80.9793039932226, 2.77789915999891
1484000, 263.859344941745, 0, 56.9149658589637, -117.611073658574, 0, 0, 0, -24.7752132046529, -54.2635757652117, 0, 0, -329.307308026873, 0, 0, 0, -205.182859854603, 105.276498199979, 8.66349736161732
1488000, 247.464610638348, 0, 66.4947167409922, -122.668608233064, 0, 0, 0, -27.8706809873461, -55.8855586082514, 0, 0, -325.581923191614, 0, 0, 0, -218.047443640935, 102.446179658872, 4.72614931391988
1492000, 245.243579597469, 0, 46.1208441362903, -117.03594089885, 0, 0, 0, -25.1838193222468, -56.5411741184022, 0, 0, -325.287833499192, 0, 0, 0, -232.684344104932, 89.8730346811782, 6.13054834130668
1496000, 214.072673706043, 0, 35.4663295016443, -115.299844875141, 0, 0, 0, -25.8105305020035, -55.8211076142223, 0, 0, -318.203007271573, 0, 0, 0, -265.595487055252, 98.2974626191399, 5.38092963155801
1500000, 219.320611584492, 0, 50.622127889349, -126.117460074989, 0, 0, 0, -25.175336096207, -55.0482933785342, 0, 0, -328.01450482622, 0, 0, 0, -264.412854902109, 85.7671183638737, 6.72710004080726
1504000, 199.623478508519, 0, 53.1252183619945, -123.036343555681, 0, 0, 0, -24.0576472774895, -54.7306168660584, 0, 0, -320.739345265895, 0, 0, 0, -269.81525609461, 82.7955824771638, 7.24355986025223
1508000, 224.134652646882, 0, 45.0831963824627, -118.920108603548, 0, 0, 0, -18.1618400502332, -55.997016060013, 0, 0, -321.56550852268, 0, 0, 0, -245.426624207129, 98.2614396913839, 5.47670594277991
1512000, 204.097060094691, 0, 41.3968048422546, -120.323474293384, 0, 0, 0, -31.3199871203978, -55.3359078846849, 0, 0, -319.032476338039, 0, 0, 0, -280.51798069956, 81.5484083181874, 12.3114110918793
1516000, 272.129271413916, 0, 34.6711384043045, -111.844634088207, 0, 0, 0, -31.7186274910419, -55.677973285677, 0, 0, -311.520492421828, 0, 0, 0, -203.961317468533, 103.46944771601, 7.42933905172365
1520000, 224.965143693039, 0, 54.1209357916132, -114.482378183336, 0, 0, 0, -26.522337225943, -54.2904127253193, 0, 0, -317.990705093247, 0, 0, 0, -234.199753743193, 85.5210604551659, 8.90353608901482
1524000, 210.931884282242, 0, 57.1351036455371, -121.330610062138, 0, 0, 0, -22.0352204191052, -55.4108388321519, 0, 0, -318.742554115249, 0, 0, 0, -249.452235500865, 99.050220770669, 5.22975482294645
1528000, 215.611644790742, 0, 51.9798244470662, -126.62504518881, 0, 0, 0, -22.3671802229681, -57.4734782297052, 0, 0, -319.857969424281, 0, 0, 0, -258.732203827956, 91.4583661624373, 5.41687121211326
1532000, 255.665190866051, 0, 52.2048583621424, -128.499755003498, 0, 0, 0, -27.939869038024, -55.4211525526785, 0, 0, -319.92113412117, 0, 0, 0, -223.911861487177, 89.3255332730296, 5.0585371203998
1536000, 209.780294566178, 0, 51.8356722093883, -124.827134955121, 0, 0, 0, -24.1244334309663, -55.3733286709981, 0, 0, -326.198528247867, 0, 0, 0, -268.907458529386, 84.8914010436095, 7.85599639376104
1540000, 232.162657706107, 0, 51.6312938652355, -119.472998830954, 0, 0, 0, -26.0942965427989, -55.0973594942296, 0, 0, -324.679228250564, 0, 0, 0, -241.549931547204, 92.8299871766273, 6.07930223611722
1544000, 223.844406650161, 0, 48.0826781666829, -115.948942936862, 0, 0, 0, -29.5302426363548, -56.5375977344299, 0, 0, -320.295585511557, 0, 0, 0, -250.38528400236, 77.6438213076281, 4.50803603178084
1548000, 275.606272020301, 0, 52.8716716635367, -118.825481016437, 0, 0, 0, -33.7174757963143, -56.4572433829959, 0, 0, -322.025052305048, 0, 0, 0, -202.547308816957, 90.4936033562066, 4.75513789471753
1552000, 215.792615054169, 0, 35.7486072709245, -120.646022875773, 0, 0, 0, -29.946129878864, -56.1343826956422, 0, 0, -323.9768087826, 0, 0, 0, -279.162121907786, 91.6711787721975, 5.53066168235062
1556000, 184.476180817473, 0, 46.5290955840929, -120.205029835261, 0, 0, 0, -31.6510994242565, -56.4015280187786, 0, 0, -325.368738114956, 0, 0, 0, -302.621118991686, 91.0477536436364, 9.21541243295433
1560000, 237.566136380505, 0, 46.581849114799, -116.074575346447, 0, 0, 0, -26.3127928451796, -54.4682091414387, 0, 0, -324.510838385339, 0, 0, 0, -237.2184302231, 77.1202462151028, 7.70869902459688
1564000, 242.486575771077, 0, 54.3184719837685, -121.067173307518, 0, 0, 0, -37.3680556320774, -56.781302339249, 0, 0, -326.907570552808, 0, 0, 0, -245.319054076807, 87.1913037135113, 8.60974644775499
1568000, 289.51380992532, 0, 42.3388815356943, -124.816597785349, 0, 0, 0, -31.6532360651043, -56.8905452921696, 0, 0, -323.415451245712, 0, 0, 0, -204.923138927321, 90.3156275831735, 6.13180803577794
1572000, 233.829709945564, 0, 49.5187003297038, -121.676522528035, 0, 0, 0, -33.15161395058, -56.6656167214209, 0, 0, -325.098170426722, 0, 0, 0, -253.24351335149, 90.5037500801143, 6.24630652642755
1576000, 300.886480759826, 0, 40.3525185300372, -123.361153487077, 0, 0, 0, -32.5708823184591, -56.531760115038, 0, 0, -322.957280068826, 0, 0, 0, -194.182076699537, 86.6403965960999, 5.02117720465656
1580000, 222.537040933881, 0, 44.8612416038838, -128.983444604442, 0, 0, 0, -36.7742839939789, -54.297494196368, 0, 0, -324.439453505087, 0, 0, 0, -277.096393762111, 92.7068814383912, 9.15540742163291
1584000, 213.242288778977, 0, 46.9635049319254, -123.791272361898, 0, 0, 0, -33.9108836652301, -55.0736741463465, 0, 0, -331.661263191614, 0, 0, 0, -284.231299654186, 76.7094694792629, 5.19162857203353
1588000, 220.697489261177, 0, 43.2995245234262, -119.693493618896, 0, 0, 0, -27.406366703417, -56.8304680416517, 0, 0, -322.600588874413, 0, 0, 0, -262.533903453775, 89.6168702233943, 5.91526023029401
1592000, 232.612207950445, 0, 41.922875993356, -119.109075319687, 0, 0, 0, -39.3866888006659, -56.8158187108594, 0, 0, -316.708597134655, 0, 0, 0, -257.485096022066, 99.8096803209305, 10.7346930571722
1596000, 209.718139902456, 0, 42.1849000142303, -123.89356380117, 0, 0, 0, -29.7186232704839, -56.1616482142793, 0, 0, -327.675777825864, 0, 0, 0, -285.546573195111, 98.1875116015976, 7.93705720814656
1600000, 234.458191167349, 0, 42.4688118166253, -125.538237113287, 0, 0, 0, -30.7717179915776, -56.9336623527587, 0, 0, -323.762192477939, 0, 0, 0, -260.078806951588, 86.3149589156697, 7.33357771193671
1604000, 259.307085318338, 0, 64.1949859554141, -121.55909722958, 0, 0, 0, -31.1947173723487, -55.2342429352881, 0, 0, -319.888856267623, 0, 0, 0, -204.374842531088, 100.968203735563, 6.35567935427066
1608000, 245.319835354603, 0, 50.9378429902826, -128.815922301925, 0, 0, 0, -24.4724075683634, -54.9655611109393, 0, 0, -326.60998041473, 0, 0, 0, -238.606193051072, 87.7069854685805, 3.44399156685464
1612000, 235.230024665846, 0, 52.0521852461832, -124.559894300135, 0, 0, 0, -27.953344380843, -54.5260876850054, 0, 0, -320.492415011773, 0, 0, 0, -240.249531465727, 90.2310719118288, 11.6448490312705
1616000, 206.179612108295, 0, 51.7626208738324, -122.310298520315, 0, 0, 0, -20.2452732560977, -55.5411755116039, 0, 0, -318.623798063196, 0, 0, 0, -258.778312369085, 77.0245622309079, 8.36401080567808
1620000, 176.613175555703, 0, 43.7094965475153, -116.294803456284, 0, 0, 0, -26.8021933580102, -56.4907022689128, 0, 0, -325.564772642779, 0, 0, 0, -304.829799622768, 81.8315883198341, 9.11586420147625
1624000, 253.009918908733, 0, 49.0326847765404, -122.842084243984, 0, 0, 0, -30.4896250889464, -56.7546909244339, 0, 0, -326.976285441616, 0, 0, 0, -235.020082013707, 75.6852356156588, 5.05079032727492
1628000, 219.785860530553, 0, 42.5600524414057, -117.964470542786, 0, 0, 0, -24.6396650615365, -53.5714668457783, 0, 0, -323.316933360523, 0, 0, 0, -257.146622838665, 94.5051550131088, 5.97274281311306
1632000, 199.804721679162, 0, 44.5585940020779, -118.977566809779, 0, 0, 0, -21.5932705044378, -55.6591684601254, 0, 0, -320.102696954208, 0, 0, 0, -271.96938704731, 104.192996520957, 3.80962273226109
1636000, 237.079442102394, 0, 58.7123698361135, -116.287341176763, 0, 0, 0, -27.250875866919, -56.2277520197154, 0, 0, -321.86342807708, 0, 0, 0, -225.83758520197, 98.8393114856447, 6.97395692257215
1640000, 240.613764866785, 0, 55.4224251188976, -128.55083609571, 0, 0, 0, -30.3107988551701, -55.3271426557229, 0, 0, -320.852295878815, 0, 0, 0, -239.004883499735, 95.5229026578082, 9.83896142592166
1644000, 221.06425705716, 0, 47.2929654480496, -129.361821650907, 0, 0, 0, -21.817330875404, -56.0135076819532, 0, 0, -320.613892946867, 0, 0, 0, -259.449330649922, 99.230804525678, 5.99532183208335
1648000, 241.516858200664, 0, 45.8314531245735, -124.631151730297, 0, 0, 0, -31.2460152918357, -55.1016607752337, 0, 0, -325.393671659247, 0, 0, 0, -249.024188131376, 80.9649079293139, 5.72341649508262
1652000, 238.444937689701, 0, 60.9648905291311, -133.335931817412, 0, 0, 0, -31.3179764588616, -56.4204572184277, 0, 0, -323.601692028046, 0, 0, 0, -245.266229303915, 95.2953936415213, 7.41781814232746
1656000, 251.678495408253, 0, 40.7842542656902, -122.733585665565, 0, 0, 0, -33.9178370944617, -56.7174954510733, 0, 0, -328.726315208474, 0, 0, 0, -249.632483745631, 101.473104480844, 6.308791698556
1660000, 239.365171608398, 0, 48.7818497424773, -123.615335182848, 0, 0, 0, -35.3584458221523, -56.5083216525516, 0, 0, -326.85889597311, 0, 0, 0, -254.193977279787, 88.1224786035452, 8.76326315077965
1664000, 225.423833873722, 0, 56.7106278641239, -120.198126543751, 0, 0, 0, -31.4509928332649, -57.1493740598321, 0, 0, -320.721217648675, 0, 0, 0, -247.385249347677, 98.6444617938064, 4.27557670576904
1668000, 234.090682269143, 0, 37.2343218700333, -116.002981109934, 0, 0, 0, -26.3587249031382, -55.8553340846938, 0, 0, -323.397184163932, 0, 0, 0, -250.289220122522, 84.8440965044424, 4.08485177764761
1672000, 208.955731047581, 0, 45.3773175555266, -116.954249876365, 0, 0, 0, -28.278641908987, -57.3582140651089, 0, 0, -327.680352751951, 0, 0, 0, -275.938409999304, 86.4818585109991, 5.69206683408963
1676000, 209.041512318831, 0, 45.5677580560002, -120.99332292926, 0, 0, 0, -26.5746660401272, -56.214998178667, 0, 0, -325.961772042225, 0, 0, 0, -275.135488815448, 74.7120819432997, 7.39079241348754
1680000, 236.766770792638, 0, 43.7858945267538, -115.538678171253, 0, 0, 0, -27.7818877145679, -55.8232740367911, 0, 0, -319.493083045476, 0, 0, 0, -238.084257648696, 81.4348503038065, 7.61935413896051
1684000, 294.880086972412, 0, 48.4114353451055, -122.598347684879, 0, 0, 0, -27.5861504232802, -56.3132434749214, 0, 0, -321.66786920333, 0, 0, 0, -184.874088468893, 97.0249948397736, 3.40352799529112
1688000, 265.254925785195, 0, 51.5184750041256, -118.173182145178, 0, 0, 0, -33.1479488555043, -56.3346817920227, 0, 0, -333.655568568155, 0, 0, 0, -224.537980571539, 77.5977253000218, 6.21301674414186
1692000, 210.318196009185, 0, 47.4627626902256, -124.20305509435, 0, 0, 0, -25.4608211018244, -57.1794715511937, 0, 0, -322.072795578063, 0, 0, 0, -271.135184626021, 99.2305909192233, 3.94971420196739
1696000, 251.74969442109, 0, 56.6859895820656, -122.672396664036, 0, 0, 0, -34.7780577033833, -53.7233522447401, 0, 0, -323.166814526147, 0, 0, 0, -225.904937135151, 87.8744710696058, 4.74936253408319
1700000, 273.740519632362, 0, 44.902505773952, -118.057661483553, 0, 0, 0, -31.3447262094468, -57.0854084400925, 0, 0, -327.605861445939, 0, 0, 0, -215.450632172717, 91.6011771729109, 10.2336525286745
1704000, 243.172040203755, 0, 50.2003771624339, -122.067234464703, 0, 0, 0, -28.9481919313374, -56.6993428546897, 0, 0, -322.773244876195, 0, 0, 0, -237.115596760736, 85.0657852128607, 6.72398342801015
1708000, 211.691799563454, 0, 44.5891943696742, -119.184230801142, 0, 0, 0, -29.5282423261872, -55.5386784105316, 0, 0, -325.300096468178, 0, 0, 0, -273.270254072911, 97.4077685568623, 7.3920956914801
1712000, 230.330469065566, 0, 49.9661203510059, -126.509338512601, 0, 0, 0, -28.44471579571, -54.9290350655939, 0, 0, -327.01631891661, 0, 0, 0, -256.602818873943, 95.2417296117018, 7.52480612217817
1716000, 204.335357428549, 0, 43.5840720727397, -126.487761048842, 0, 0, 0, -33.7245707343404, -55.9005015750342, 0, 0, -323.421934358471, 0, 0, 0, -291.615338215399, 100.592076511028, 7.85558740712763
1720000, 200.976248600619, 0, 51.8150473974741, -124.785173661707, 0, 0, 0, -29.0588118980979, -56.1099104341424, 0, 0, -325.812170923806, 0, 0, 0, -282.97477091966, 89.6968920116878, 4.56216183183107
1724000, 191.867969822502, 0, 43.7725320121454, -122.431107252219, 0, 0, 0, -33.131424245182, -55.291609684458, 0, 0, -324.553646125825, 0, 0, 0, -299.767285473037, 90.607948237427, 5.49110295413231
1728000, 194.549266611974, 0, 41.3915984618543, -127.675626847176, 0, 0, 0, -26.0670316374324, -55.6640499860658, 0, 0, -324.190668832939, 0, 0, 0, -297.656512229785, 96.746483028218, 3.00711094211016
1732000, 230.824880471652, 0, 62.6784421749254, -119.371346025869, 0, 0, 0, -22.1069225193843, -55.9197049417378, 0, 0, -320.457768466975, 0, 0, 0, -224.352419307389, 96.0367134263786, 7.14874047125881
1736000, 252.034931639303, 0, 30.763463998423, -123.110958782063, 0, 0, 0, -22.7981261939327, -56.482654641854, 0, 0, -322.534564885672, 0, 0, 0, -242.127908865796, 88.5793868133777, 6.02566061456224
1740000, 248.634101354826, 0, 57.4290145625156, -114.210062581495, 0, 0, 0, -21.1417482904269, -55.6503365356833, 0, 0, -328.272684259688, 0, 0, 0, -213.211715749952, 92.066417083722, 3.06272027555854
1744000, 246.377894321941, 0, 47.3498619798554, -126.108896345847, 0, 0, 0, -30.1176131552276, -55.9664354585903, 0, 0, -327.131213119641, 0, 0, 0, -245.59640177751, 85.5717760176465, 5.80081675513063
1748000, 237.498140147883, 0, 43.6155872087979, -119.672713057277, 0, 0, 0, -30.0582526826648, -56.27534831911, 0, 0, -319.314684027429, 0, 0, 0, -244.2072707298, 97.819584603894, 5.37295339584535
1752000, 201.460077531652, 0, 39.4661757046651, -122.897156494026, 0, 0, 0, -31.8012170151794, -56.2464291609156, 0, 0, -321.118457068835, 0, 0, 0, -291.137006502639, 91.3554242236374, 5.1347245772959
1756000, 240.706321946643, 0, 42.9425974630331, -122.102619099846, 0, 0, 0, -32.6468150546333, -56.6855469292555, 0, 0, -321.641379720751, 0, 0, 0, -249.42744139481, 87.9090127805724, 4.89322022323652
1760000, 216.097866299628, 0, 53.8113100437104, -119.491547391527, 0, 0, 0, -37.1154042444029, -56.8875180513912, 0, 0, -326.614016271626, 0, 0, 0, -270.199309615609, 103.91080455657, 9.06519607194289
1764000, 214.743038495755, 0, 43.2340615132354, -122.350304928268, 0, 0, 0, -22.9570171114718, -55.8041976646658, 0, 0, -334.192388998807, 0, 0, 0, -277.326808694222, 72.4737168018754, 3.99560846177921
1768000, 179.389623852357, 0, 48.5321453537567, -123.064772507416, 0, 0, 0, -27.00865022473, -56.1866071667751, 0, 0, -328.272142630724, 0, 0, 0, -306.610403323531, 98.1509377388845, 3.96359552026798
1772000, 268.988582112375, 0, 38.8460397531845, -126.041016707384, 0, 0, 0, -25.4273426637617, -56.4603487610019, 0, 0, -325.0924904244, 0, 0, 0, -225.186576690988, 97.5056509879163, 5.68836040719102
1776000, 232.479687347205, 0, 49.0770312816202, -120.04411984818, 0, 0, 0, -28.8122025538962, -56.4132999481533, 0, 0, -328.327252401622, 0, 0, 0, -252.040156123026, 103.242299735358, 8.87798276907064
1780000, 208.429488847468, 0, 40.4404215540049, -128.049165225972, 0, 0, 0, -29.7883825463536, -55.9901745875809, 0, 0, -329.579850282896, 0, 0, 0, -294.53766224133, 92.0094932281046, 8.83794406336795
1784000, 199.506637136989, 0, 36.8409593356759, -128.803297251119, 0, 0, 0, -22.4203706836543, -54.9533286590497, 0, 0, -322.575124697303, 0, 0, 0, -292.404524818461, 100.554153331698, 3.90884702472396
1788000, 226.237597766011, 0, 47.7744818007949, -126.564889605946, 0, 0, 0, -24.1745952435978, -54.9876814825816, 0, 0, -324.488799169436, 0, 0, 0, -256.203885934755, 96.6296533848954, 7.12894738417065
1792000, 212.160851798676, 0, 40.5076878736069, -119.030538218665, 0, 0, 0, -30.6809274301647, -54.0957600609947, 0, 0, -323.706506825792, 0, 0, 0, -274.845192863334, 91.8829714411033, 9.04149326726244
1796000, 243.90430316999, 0, 41.8448020865868, -123.371680540114, 0, 0, 0, -33.4374069990381, -55.3634640199866, 0, 0, -323.04293734353, 0, 0, 0, -249.466383646092, 75.5416475545124, 4.60076468035255
1800000, 276.077491987342, 0, 50.2200086703766, -121.939838361635, 0, 0, 0, -24.7319435987634, -54.2743970774134, 0, 0, -322.920131070696, 0, 0, 0, -197.568809450789, 95.1387398291639, 11.7602326980626
1804000, 233.089269059759, 0, 49.7118049070142, -120.246504282875, 0, 0, 0, -33.2043945820686, -55.9049676490685, 0, 0, -325.186535019123, 0, 0, 0, -251.741327566362, 83.6148787691373, 5.78325875866895
1808000, 199.439932958881, 0, 35.3091661611651, -119.80561169632, 0, 0, 0, -29.1529101170585, -55.4775507922398, 0, 0, -327.497109886199, 0, 0, 0, -297.184083371771, 76.0831594818678, 8.91870390564437
1812000, 205.6643256254, 0, 48.7676322869721, -124.490497942282, 0, 0, 0, -25.1115789221152, -56.9211536805017, 0, 0, -323.771719687981, 0, 0, 0, -275.862992320508, 88.5825886902191, 8.43062174227087
1816000, 272.091816582386, 0, 51.788306251985, -119.113180098169, 0, 0, 0, -28.7896154000971, -54.8967323855573, 0, 0, -331.14140538049, 0, 0, 0, -210.060810429942, 94.7816536941152, 3.71136276698169
1820000, 196.523920244391, 0, 42.8246291470922, -123.556560144418, 0, 0, 0, -30.8846188199401, -54.9996935408879, 0, 0, -319.070151004452, 0, 0, 0, -289.162474118215, 102.63433878135, 10.3000709112002
1824000, 170.842302703406, 0, 40.0138166335616, -125.438345675232, 0, 0, 0, -26.3488259508178, -57.4226979099686, 0, 0, -323.448928675332, 0, 0, 0, -321.802678874383, 85.3768585038784, 5.46337132305545
1828000, 213.467231367631, 0, 47.2246490601129, -120.319927287407, 0, 0, 0, -33.7743518604233, -55.9470338456055, 0, 0, -320.056259880343, 0, 0, 0, -269.405692446035, 89.3936143866531, 8.59060948014119
1832000, 217.537047032421, 0, 46.8831383401651, -120.773149167016, 0, 0, 0, -28.7856172036001, -55.9580116935089, 0, 0, -323.870605731587, 0, 0, 0, -264.967198423126, 82.0731823070223, 4.96729526561835
1836000, 263.684820575373, 0, 62.925679618021, -125.754127643846, 0, 0, 0, -29.8828352813805, -54.8163494007819, 0, 0, -323.34114458013, 0, 0, 0, -207.183956712744, 98.7674657422623, 6.56966231982046
1840000, 217.203419890755, 0, 46.5488023724623, -119.697401382832, 0, 0, 0, -33.1220052369872, -55.9957141941088, 0, 0, -319.282467633062, 0, 0, 0, -264.345366183773, 76.181270866733, 9.09612650019816
1844000, 236.383655377473, 0, 45.4460511960123, -123.802993937909, 0, 0, 0, -38.7245582631003, -55.006034217535, 0, 0, -323.956999324218, 0, 0, 0, -259.660879169277, 86.7858466436826, 5.30492806441721
